t,cpu,ram,disk,err5xx,latency_ms,anomaly_score,is_anomaly_raw,is_anomaly_strong,is_incident_point
477,22.141287256830818,43.30375200802876,57.12668761901263,0.0,69.11743386378865,-0.16468810250682425,False,False,False
478,24.33862649143956,44.1241971341557,57.769082108614086,0.0,64.67047957184575,-0.11268256938163224,False,False,False
479,29.42235008917217,42.554834241377876,57.58965269555221,0.0,72.71341387036622,-0.14816792952283625,False,False,False
480,24.574525579135653,45.69286523408031,57.50784935694298,0.0,62.5700461818202,-0.06992922030193705,False,False,False
481,26.89650720694286,41.63853018076617,57.38404014437884,0.0,66.32164126612716,-0.14321313103686534,False,False,False
482,24.115218605712723,43.27803927600161,57.625527246299825,0.0,68.10100245518726,-0.15778618277725753,False,False,False
483,24.996259610124522,42.88881238686226,57.529693830746226,0.0,73.55077510540049,-0.18878135157955878,False,False,False
484,23.624132303073328,42.78195650356809,57.44954666651251,0.0,75.46853824771318,-0.19714936199831073,False,False,False
485,23.30038170561688,42.74995871306318,57.104492042006214,0.0,74.6473695232101,-0.19718152788315052,False,False,False
486,21.986273753716706,43.07032697754947,58.27688312038124,0.0,69.57754253748615,-0.1307930521897217,False,False,False
487,24.31046482948949,44.16902679239585,56.90979002832573,0.0,60.4406458157773,-0.08738014878515388,False,False,False
488,21.65203133209683,44.950307548050894,57.65381810943987,0.0,71.6773960326683,-0.13436874298274004,False,False,False
489,24.592177717773385,42.86614133319829,57.28487962884928,1.0,75.96526583986297,-0.1384501869073917,False,False,False
490,25.338178362632178,44.07750724500645,58.32977363472465,0.0,74.99201654618705,-0.13417208449517393,False,False,False
491,23.80799721063555,41.78610624662658,57.00325873138808,1.0,71.88744497891733,-0.1434459727644492,False,False,False
492,22.41053697204477,43.971124849128664,57.09236836911983,0.0,65.26135237229519,-0.12632453290062168,False,False,False
493,23.79987240010043,41.661855464327466,56.98009096836909,0.0,67.90677841143516,-0.18032575996666428,False,False,False
494,22.184345128113424,44.422704629277746,57.63173252547531,0.0,77.73684113199067,-0.15492140675927873,False,False,False
495,24.58341478205369,46.08377394680788,56.78847467021568,0.0,64.33317979583643,-0.08441335361176228,False,False,False
496,18.961052695895855,42.565015885288524,57.24073575262111,0.0,65.4121854394029,-0.12713374450350373,False,False,False
497,21.865144883664406,39.43889221253335,56.40881708857286,0.0,73.78214528937622,-0.204679261705575,False,False,False
498,18.46821580853323,41.884406101401645,57.610210677064046,0.0,68.30062301098914,-0.14270577630113102,False,False,False
499,19.37421834728516,44.53238446276863,57.244892570621865,0.0,65.31648600172025,-0.09871817244282055,False,False,False
500,25.00761890518097,43.49149750482195,56.755971628034075,0.0,76.17855429034294,-0.19407934538457838,False,False,False
501,23.986906853264294,43.01182389060514,58.04780470148703,0.0,71.93896171943855,-0.16313054974174562,False,False,False
502,20.675340214384374,44.12729430805063,56.85616655080753,0.0,68.60049266696669,-0.13429323133232957,False,False,False
503,19.028211801757323,43.316084039167144,57.91347184501411,0.0,65.58243250906987,-0.10116939888371557,False,False,False
504,16.024265743998892,44.390384505441546,57.1694795880061,0.0,78.39784896392658,-0.066311810113999,False,False,False
505,20.78765573967032,43.916612933934076,58.32578568894771,0.0,70.15794153590907,-0.11171578981059571,False,False,False
506,26.638050215510752,44.79300395424512,57.90477526946307,0.0,75.8973989410576,-0.14327796973672918,False,False,False
507,22.590843238644027,43.02092592518534,57.030976064562985,0.0,73.9397446829737,-0.19546595838938846,False,False,False
508,20.527096154721836,43.81220979399504,57.08145872389485,1.0,68.34348579618182,-0.064780172776011,False,False,False
509,22.502908635918587,41.96453723458711,57.84776260261216,0.0,68.44193628859017,-0.16726667969042142,False,False,False
510,18.3787098560434,41.49327012053196,57.41881093464492,0.0,76.35026332158084,-0.1651821430965832,False,False,False
511,20.83525788446882,44.9251809016292,57.470328746489315,1.0,76.49103510730245,-0.07337006678808955,False,False,False
512,21.559565594282795,42.658247621199635,58.19611943088605,0.0,63.21388547442022,-0.09071245422936236,False,False,False
513,21.1205710902126,43.509524319396036,57.19065556331502,0.0,73.00583578728201,-0.1744631231183023,False,False,False
514,22.808029224451655,42.45543686994548,57.615646886087724,0.0,70.4115605960389,-0.18016138049361208,False,False,False
515,21.850861403654193,41.35704625681145,58.052313896826156,1.0,66.85732764491176,-0.06640712458052334,False,False,False
516,22.434912277949838,42.21966563249594,57.984558744192796,0.0,72.13625405057711,-0.17289208911773862,False,False,False
517,19.65976561170488,44.322941897289766,57.50519366623966,0.0,65.79393206237943,-0.10540870834633864,False,False,False
518,22.77197627050376,42.966968086666554,57.44554705957368,1.0,69.4338966553566,-0.09653338126897115,False,False,False
519,24.17566403461742,39.53146254621232,56.72559226873953,1.0,68.21751824919106,-0.11775787874853261,False,False,False
520,18.920568615268905,41.73978696047495,57.0718775036674,0.0,69.52818433288338,-0.15918621241560138,False,False,False
521,19.03020945609538,44.69950274784433,57.76417961328736,0.0,71.36155547690944,-0.11346840094525623,False,False,False
522,23.423580256886147,41.66821239747161,57.54105890552888,0.0,67.70944740269097,-0.17053599580973267,False,False,False
523,20.31743356630395,39.250482822534806,57.65246353928312,1.0,78.19273794843453,-0.11309398554916283,False,False,False
524,23.45759417332875,44.75252537046668,58.13962680481703,0.0,74.00546237375866,-0.1300754542482112,False,False,False
525,19.716449776357283,42.89776062598176,57.03133844546886,0.0,79.34682365116231,-0.17743969128656756,False,False,False
526,23.464941496503425,41.729851800729186,57.511909848883676,0.0,71.66836097170565,-0.19302217313680692,False,False,False
527,20.772929121987804,41.23793403789569,57.7293554817056,0.0,70.25742833520897,-0.17347748176184685,False,False,False
528,20.9833182365754,43.37827947336289,57.28792003121274,0.0,79.63388494231842,-0.1770559370047326,False,False,False
529,23.555012930145907,40.90097999528144,58.36073855696371,0.0,70.43927188554153,-0.14517958595787678,False,False,False
530,19.662581937047623,43.39506716172317,58.104293400806576,0.0,72.19321047128724,-0.13910654527420518,False,False,False
531,18.466270194541604,42.44423825958465,57.80006666354438,0.0,75.94493879421803,-0.16089969724171366,False,False,False
532,19.415637997016823,41.95577799539559,58.55711588966429,0.0,68.2756411863216,-0.11271583877652369,False,False,False
533,21.183561171980983,41.764395780686826,56.91555236019493,0.0,76.23686320465465,-0.20366069444923068,False,False,False
534,17.115390363699323,41.24061051430239,57.666136859447164,0.0,75.89347600751121,-0.13095469818226646,False,False,False
535,21.491766723951304,43.02804423866206,57.85816848446703,0.0,78.80897236509021,-0.17804301519131116,False,False,False
536,19.111111900260006,40.1176858685388,57.22272247660304,0.0,77.46652779874722,-0.18489884503089948,False,False,False
537,22.458033947844438,38.93853524386015,57.835357270908865,0.0,79.28395097813281,-0.1903410761963616,False,False,False
538,15.349577079507277,42.24842499386128,57.136708753106056,1.0,73.822959087212,-0.038758929840494005,False,False,False
539,18.542599898130568,42.228595639791045,58.04027865913713,0.0,70.99740669372784,-0.13880331309522953,False,False,False
540,16.722382547199338,41.956717184492916,58.22891738406446,0.0,83.0742124763291,-0.09582362234966169,False,False,False
541,18.42440912533353,41.80222189406598,57.84116670056416,0.0,68.71632084311118,-0.13852805309613553,False,False,False
542,20.555718255809108,40.66376193332986,56.78360109246753,0.0,69.30843986189845,-0.17822703578473253,False,False,False
543,19.68742737777943,42.27942178916552,57.231603239416984,0.0,77.46885508948095,-0.18468930199057548,False,False,False
544,19.526601247565104,40.98318072634215,58.00235500160658,0.0,81.90450402323822,-0.16910587934079135,False,False,False
545,19.70444899070799,40.27387567758902,57.73559932175618,0.0,76.36124937705131,-0.18724077113852633,False,False,False
546,20.421048368860063,40.48945811866496,56.38299869115375,0.0,79.8009182010273,-0.1956862282620176,False,False,False
547,17.990647182655483,43.9407377943015,58.35641519193412,0.0,68.02322206111177,-0.06719943224377412,False,False,False
548,21.416862772991855,38.25954457182968,57.808328253126916,0.0,74.212954741766,-0.17367967434369108,False,False,False
549,21.3259383245967,41.5636818587846,57.33546266799998,0.0,68.92191594905867,-0.1785044436546458,False,False,False
550,20.770124842558683,38.24709896255398,58.24747779878333,0.0,79.74769255838152,-0.1577861667044062,False,False,False
551,21.11455834991774,40.554966790687594,57.41622999354655,0.0,70.64713104715885,-0.17927163090907272,False,False,False
552,20.597769299969602,40.018228514569465,57.41577394119789,1.0,71.93635097444233,-0.12033477758484484,False,False,False
553,24.080519697832152,37.49229450411406,57.944176325507016,0.0,79.31675508577115,-0.16193435262313594,False,False,False
554,19.843620328518305,41.154388368672876,58.66051922962115,1.0,81.72233228900619,-0.0675162875970875,False,False,False
555,19.4130706223109,39.95161136285301,58.58679358898644,0.0,77.05478990807146,-0.13790584160549418,False,False,False
556,18.53159932549581,37.32355051086833,57.95985574945205,0.0,80.18812018420435,-0.13595839347458266,False,False,False
557,17.987531044340535,41.68227252135978,58.01619282942516,0.0,80.27638398733833,-0.14366501669609955,False,False,False
558,17.578493821053797,42.52587253750458,58.18574946604241,0.0,77.48225080774701,-0.11887886783252494,False,False,False
559,18.307196739828722,42.558888959669964,57.166508162315324,0.0,74.18468100438643,-0.15177417767435086,False,False,False
560,19.962750590939272,40.81238636764146,58.12207416857599,0.0,81.04332260595854,-0.17469825322930238,False,False,False
561,20.793979889372356,40.29321207903428,57.43796326592823,0.0,81.45699437313047,-0.1963611495228626,False,False,False
562,20.25090180676787,42.16647071154911,57.969239033398296,0.0,82.80205538359549,-0.16842431698248939,False,False,False
563,18.642715680330646,42.64787366954488,57.70126618619633,0.0,80.69595185610036,-0.15468102549503904,False,False,False
564,22.001254329913785,41.774679330673514,58.07060416355711,0.0,74.99568763076924,-0.18153385750355838,False,False,False
565,21.70872909509145,38.612027212130755,57.88405173250323,1.0,82.65321216574276,-0.1053671630730244,False,False,False
566,19.941533659160584,40.276351475232055,56.293484864589345,1.0,80.10854483939106,-0.12448067093970583,False,False,False
567,18.987820112892567,40.583616121006166,57.92444585585259,0.0,78.40528069491799,-0.17464138837382326,False,False,False
568,21.425212848387613,37.15994517600367,58.16107647614963,0.0,79.37968240243688,-0.15092230166291426,False,False,False
569,20.74087738111581,40.52847523986077,58.06796417416923,0.0,78.0189166609571,-0.18928443449850657,False,False,False
570,17.507102852846526,43.18403437758366,57.79870702689571,0.0,84.55665497088344,-0.10649207139950023,False,False,False
571,20.30766262100441,40.68462589998479,58.6760808459652,1.0,75.54966096325265,-0.0736456490700137,False,False,False
572,21.009783008414512,41.88509275055321,58.01568656456083,0.0,77.4684127092909,-0.1816181977886558,False,False,False
573,18.730215717839357,39.8996869838428,58.08383665009656,0.0,80.34678921529549,-0.16040645423141486,False,False,False
574,20.954974081318063,39.46593323972156,58.39224594702528,0.0,88.33558780432251,-0.1324398470960691,False,False,False
575,17.713094156042278,40.09823148938132,58.0562964998483,0.0,86.315481619679,-0.11697983064273992,False,False,False
576,23.34431400348355,38.25327968435441,57.4309911232929,1.0,75.75173503802648,-0.1224819774767647,False,False,False
577,23.21877561605137,37.98219739650561,56.66583129311019,0.0,87.93608222238444,-0.1869805347946526,False,False,False
578,20.270485612513937,41.27831645818706,57.65143954899096,0.0,88.14272067772991,-0.15369217468874657,False,False,False
579,21.55676332754728,41.38854511680842,58.27547276294056,0.0,78.26199692869464,-0.17567294557184343,False,False,False
580,16.066013093556705,37.79473020722803,57.7234518342911,2.0,73.08372687783138,0.03303887423734464,True,False,False
581,18.63080968024854,40.6849455748972,58.305589186140864,1.0,83.09063804787603,-0.06011928337456529,False,False,False
582,20.415217680011512,39.05427815735814,57.98436408796013,0.0,88.077517919184,-0.1527429001545511,False,False,False
583,18.91937883349487,39.64642819715,58.559033035131094,0.0,90.1593922157139,-0.09710873734707848,False,False,False
584,22.55488168720815,39.77928030495897,57.77239164643967,0.0,80.51568566041459,-0.19738322829439203,False,False,False
585,25.184675141900822,40.532968121319655,58.15880741328384,0.0,91.20958678691827,-0.14464126395365473,False,False,False
586,18.902369916373846,39.11827605508595,58.18294253226768,0.0,75.49054162184451,-0.15267527110974866,False,False,False
587,19.647687532222907,41.06247746117026,58.6858009363156,0.0,83.1284957150121,-0.1257817623261187,False,False,False
588,21.861996967406686,39.3646818718841,57.08668134683286,2.0,83.12801060246474,-0.025270782698017413,False,False,False
589,24.68326192996926,39.790472557180394,57.71579586272342,0.0,89.59998776906977,-0.17658617411798722,False,False,False
590,19.087625951034582,37.55825406888225,58.37425805269425,0.0,90.37517151117817,-0.08922411392810203,False,False,False
591,22.1031787678078,42.000419342305975,58.72794823988932,0.0,89.18761935909961,-0.09894131487626645,False,False,False
592,25.321794084025743,39.42179484237416,58.08003575632104,0.0,80.15463553172523,-0.17781473864498437,False,False,False
593,18.451096222416844,39.74153659158151,57.81864791778926,0.0,89.19067883976376,-0.124711836398265,False,False,False
594,19.26919235238084,36.21511360185672,58.34855918433722,0.0,87.95690302144621,-0.07584120278608619,False,False,False
595,21.062101225893155,37.349072420251204,58.409351337615846,0.0,79.41340634095212,-0.13435110670209882,False,False,False
596,20.947357518862223,40.39607769009582,57.80016916066634,0.0,78.00488589794814,-0.19469546516123687,False,False,False
597,23.694161371948375,38.926121292901314,58.150153656088776,0.0,90.59639808305245,-0.13977430554785403,False,False,False
598,22.633875065352207,35.58206529839843,58.58026363120599,1.0,85.8923611198673,-0.01739295712406519,False,False,False
599,18.68336807545334,39.967549865209016,58.94022949663722,0.0,81.6370819294966,-0.10741503150765785,False,False,False
600,23.347956215799446,37.5522624608028,58.37130247961765,0.0,86.10682763093548,-0.12606209506754656,False,False,False
601,21.2469739606117,40.44318718217717,58.027069448332796,0.0,88.55395793654267,-0.15467499771504217,False,False,False
602,25.03690163919768,38.15319815191784,57.98296241198104,0.0,86.92116243271347,-0.15743572304687137,False,False,False
603,21.319792366058653,38.55122805660169,58.293698278596814,0.0,81.19581428702014,-0.1564546396417359,False,False,False
604,21.389667087036393,39.97230397301935,57.962163578760276,0.0,95.09352244714492,-0.11836567764742129,False,False,False
605,23.834025898936055,36.81783563927704,58.11982024951119,0.0,91.71197376117435,-0.0943548527770478,False,False,False
606,24.367379931039967,36.63551784157045,57.50106186773456,0.0,86.49359923692762,-0.14062244904256743,False,False,False
607,23.8283533437118,37.79127426063634,58.68352859824557,0.0,86.79086854798317,-0.10793584882406049,False,False,False
608,19.652414741125835,39.28854657685641,57.46990763642566,0.0,89.54139862204936,-0.14692047334375774,False,False,False
609,24.19192354570613,36.01377925342677,57.828944119773496,0.0,83.71316379328489,-0.12406710657939152,False,False,False
610,21.140237485467058,35.47090372599287,58.0987966304259,0.0,89.6464906106877,-0.08161990581289869,False,False,False
611,23.773121169641463,39.17196056471956,59.05049343994432,0.0,83.15286446168136,-0.1209742275994769,False,False,False
612,20.549494383105188,36.99590846836887,57.84865850757384,0.0,88.3094812811843,-0.12164606354341834,False,False,False
613,24.38464304975271,37.27661689631022,57.7319920930198,0.0,84.02891348878059,-0.16510361398100132,False,False,False
614,21.974439627206827,35.04491334532459,57.794591541333105,0.0,84.3381471991182,-0.10633652286641093,False,False,False
615,21.118571742649955,36.77743573725764,58.90444858380566,0.0,95.49630654629365,-0.02790161705372185,False,False,False
616,25.208211369519386,37.75094175890937,56.673826503246985,0.0,89.24885112653224,-0.18375440200522974,False,False,False
617,24.361077948594225,39.12486905633255,57.58363099392571,0.0,89.93565478724183,-0.16873672163868914,False,False,False
618,22.747501980616352,36.540097321357294,59.45564435457978,0.0,81.1500940782374,-0.09002753242013972,False,False,False
619,26.975889763711937,40.15128677523522,58.39044103674582,0.0,86.89265030856035,-0.1489420277198345,False,False,False
620,23.29067427961897,36.60731711706063,57.54700752533039,2.0,91.20596678548013,0.024812224862182486,True,False,False
621,24.334972725099732,36.57909917441924,58.084041008912614,0.0,90.21350175823108,-0.1033546020344508,False,False,False
622,24.907654214240505,39.88002454134778,58.14372728303393,0.0,80.89201575905209,-0.17744211341546784,False,False,False
623,23.22981745302178,37.86210365531473,58.53806262295281,0.0,90.40316987901262,-0.10644623371655304,False,False,False
624,25.51095624366814,36.688483499225676,59.03975100141128,0.0,91.10260858254902,-0.06089250825845882,False,False,False
625,23.601485818914547,37.25611790136851,58.319275840639605,0.0,94.82841801004123,-0.0742923798091022,False,False,False
626,23.944953364560597,39.491422504369176,57.860105848493525,0.0,87.12465553798445,-0.1769208691500047,False,False,False
627,27.593447489254892,39.634815943274674,58.5285422210491,0.0,80.82470269562843,-0.14151253243133594,False,False,False
628,22.886975038636873,36.18473386207849,57.79087365156857,0.0,85.8484562920852,-0.12466546433681652,False,False,False
629,20.242584156534118,37.321404282016836,57.62833125200549,0.0,85.48498401039778,-0.14851012300619842,False,False,False
630,28.389989226129472,37.49614796158635,57.27004556402178,1.0,92.8529090680686,-0.0733771843121861,False,False,False
631,30.36667431517934,35.85814334009027,57.3724358027498,0.0,79.0670649075768,-0.09740193657858731,False,False,False
632,24.557275849135873,37.23130627791004,57.71177742193786,1.0,88.16361764238027,-0.08324900620152342,False,False,False
633,21.593787148015473,37.300894360801074,57.57610511614956,0.0,95.67834074232724,-0.0913903172909144,False,False,False
634,24.945957147026327,38.982052453785556,58.32661826368736,0.0,90.01719826304372,-0.13796093179166596,False,False,False
635,25.093714307418374,39.06246177605167,57.57529908708798,0.0,93.5818729253526,-0.14017719658482491,False,False,False
636,25.385281177535884,36.73785963762307,56.60816684898763,0.0,83.43273318314104,-0.1770258324699479,False,False,False
637,23.637015386875127,36.8918624826648,57.66304411270527,0.0,83.59035128911756,-0.15152868969979155,False,False,False
638,27.121230861738983,38.19112332130153,57.95407017613929,0.0,95.74072476439255,-0.09293573337121563,False,False,False
639,27.109055602822636,36.299574100754754,57.89227525606402,0.0,90.38512799019263,-0.09398025596015269,False,False,False
640,23.168737885869085,38.04377295709178,58.959762339654596,1.0,90.37694724628881,-0.035720298377934,False,False,False
641,27.652987857938275,37.013197598647025,57.898228720355426,0.0,85.46990153814285,-0.12188068131124896,False,False,False
642,30.456507806450965,35.6759970845815,58.6504617315996,0.0,90.31939313865067,-0.03828154969636799,False,False,False
643,26.791061518321897,35.680674680752006,58.20550870015957,0.0,85.30137260169283,-0.0832817632831595,False,False,False
644,25.86791470315294,39.27315370508063,58.1988476371637,0.0,94.59657998160198,-0.11121229265349597,False,False,False
645,26.35336576687342,36.85537417752302,57.80730985557598,0.0,100.71953278433872,-0.04676327461683216,False,False,False
646,27.962037970977164,39.53878658513481,58.20060867420961,1.0,91.6982425572676,-0.07152500047705967,False,False,False
647,23.363640880689047,36.296861678187526,57.85245193655129,0.0,87.1721404199319,-0.11913434526757466,False,False,False
648,27.246495183017654,37.493999111497764,58.32501215712729,0.0,79.52194444351414,-0.12494734264440921,False,False,False
649,26.22874850355534,40.63689906280471,58.126875183688156,0.0,82.85860462689885,-0.17489942656290397,False,False,False
650,30.796485210045294,35.45331654300546,57.7776860334042,0.0,95.75105293064084,-0.025772396188921243,False,False,False
651,26.842808192112642,34.18500996265378,58.7509471698503,0.0,85.34527598287958,-0.02793644977877341,False,False,False
652,30.616370925302057,38.9547764618202,58.47342024001071,0.0,87.90446915693192,-0.1124192552785166,False,False,False
653,25.16164414296578,35.778663559148846,58.04096863292887,0.0,91.93024214558017,-0.07577491936530467,False,False,False
654,28.631226088974657,36.98263169392152,58.34274652351766,0.0,95.15463019092837,-0.0481438178394189,False,False,False
655,28.182107849444325,36.13045745825508,58.23308873924902,0.0,88.33910045437655,-0.08604531919276348,False,False,False
656,25.890795103606667,37.40805320032768,57.846204531368365,0.0,87.42624567153895,-0.1436735376125069,False,False,False
657,28.06821258529614,35.577310673539934,58.320248114510576,1.0,89.23439583544777,-0.01865904514046135,False,False,False
658,30.221903454407535,36.73134325670743,57.979494122596314,1.0,86.33594048604981,-0.0466014080148055,False,False,False
659,27.231609087871952,37.674947748469,57.82253308218995,0.0,86.44542651251035,-0.1508001287434913,False,False,False
660,24.576442275196587,35.48756605093649,57.488616334866734,0.0,90.27811914981568,-0.1010742754577878,False,False,False
661,28.00523289011382,35.95054126347512,58.125696323230684,0.0,89.25739825636586,-0.08012085257950519,False,False,False
662,26.314287220136624,36.48106411382657,58.59348532979186,0.0,96.92408154291685,-0.017804597216763973,False,False,False
663,27.51197878727082,34.86121898923244,57.96767032331057,0.0,90.03033689278519,-0.06529846753955604,False,False,False
664,28.10973375846101,36.37373652286525,59.580354346078984,1.0,92.75271890541467,-0.002869531047132723,False,False,False
665,24.93654437895198,37.189739872502166,58.76784282682637,0.0,83.73216748731096,-0.10684403091970007,False,False,False
666,25.1901325506064,36.417018823005385,58.98216506633024,0.0,89.98314983387425,-0.06794242134445394,False,False,False
667,29.457814784490566,36.6149034433693,58.73262150603688,0.0,84.85191532428354,-0.0673154381233505,False,False,False
668,27.519078179428334,36.99856883569752,59.26643248746929,0.0,89.1831498393077,-0.0732131511867462,False,False,False
669,23.504435587752276,36.05208472710834,57.95149900826373,0.0,90.2091376619261,-0.09396510982999795,False,False,False
670,30.271567522978515,38.080395745884815,57.06963130717069,0.0,87.5046157596914,-0.16766780586980862,False,False,False
671,29.313093436257383,39.20669220774626,58.131937195823554,0.0,96.78089705552418,-0.08279650935457739,False,False,False
672,27.40557146225636,36.36589622425288,58.63910928777377,0.0,92.70643552588957,-0.04730879796367071,False,False,False
673,26.263094595499417,37.800821914317744,58.44075848587399,0.0,91.5429661205466,-0.10256359464861498,False,False,False
674,30.63024606748013,36.72496961841531,58.50773630548389,0.0,89.72722323006008,-0.06345588029452132,False,False,False
675,29.717623377878965,37.64480702502397,59.03545500133494,0.0,93.55632167249135,-0.05397972741746171,False,False,False
676,33.84281104076471,39.45823244816566,58.57102878723125,1.0,80.58458998685938,-0.0193720200767592,False,False,False
677,29.975037027262104,37.88634249032165,58.78445646379551,1.0,91.64006140826575,-0.029724432754009822,False,False,False
678,29.965465657948066,34.477820442079214,57.920218629073624,0.0,82.01737212664462,-0.05565664898130818,False,False,False
679,28.909927092935245,37.834319769602,57.847303155391984,0.0,83.54545921168221,-0.1490033537917696,False,False,False
680,30.929360808684063,39.018796733917064,59.207056961512244,0.0,87.86598630743167,-0.09725784614562583,False,False,False
681,30.596287331555867,36.854067891967496,58.45545076757354,0.0,90.36812263634418,-0.06701277292188468,False,False,False
682,31.89813641214286,38.69765690435403,58.09838540827693,0.0,80.63307693103272,-0.1060307381958997,False,False,False
683,28.398852207727842,36.18755052349196,58.10430275322644,0.0,83.00675423667208,-0.10115601594223911,False,False,False
684,28.615718209105612,35.013705683722556,58.095438439180874,1.0,85.25411517854323,-0.019576535528792238,False,False,False
685,28.57156736971835,37.473824628411954,58.070520489477076,0.0,83.92317414092112,-0.13004016428760085,False,False,False
686,31.152805861360623,34.64817321440122,57.78842609869817,0.0,87.88711227035992,-0.05440798036177397,False,False,False
687,32.60755158703739,36.944803707318265,57.684789798889746,0.0,98.01483255258488,-0.0077083617437475604,False,False,False
688,28.730877747980582,39.25704429548075,58.34249781117279,0.0,85.74643387668154,-0.13989102646903728,False,False,False
689,28.834907945014503,34.48519976141886,58.1485370648398,0.0,80.92438486924736,-0.058261843907657096,False,False,False
690,30.346632794960122,35.45439828206386,59.003579642721654,0.0,78.47324823097333,-0.029340888950166844,False,False,False
691,29.259090965387873,35.85012399068026,58.60153832663346,0.0,82.15056985256363,-0.05993115871366994,False,False,False
692,31.684956707641117,37.32844416451484,58.59265884003899,0.0,79.48118549963988,-0.057268388654774904,False,False,False
693,25.305617980054166,36.90081607027159,58.093439796222775,0.0,84.90138273535871,-0.12646563185327692,False,False,False
694,28.18216202248633,39.57477160197519,58.40948579211001,0.0,84.62677181512088,-0.14712347828792666,False,False,False
695,28.295204839051987,38.93496638002175,58.65550055181572,0.0,80.75212227234758,-0.1271123735514239,False,False,False
696,25.241846922654197,38.274423634196765,58.838097869856334,0.0,90.32943869841682,-0.10464313998883867,False,False,False
697,27.975850540661433,37.778715689942864,58.43805408674082,1.0,79.23147290912841,-0.05387203106681249,False,False,False
698,28.09142249408215,38.17954857426712,59.029561889662105,0.0,81.47810828557179,-0.10763061238912242,False,False,False
699,29.53616408484324,36.32683357737651,58.498994654453966,1.0,84.2940877883081,-0.026054651006505947,False,False,False
700,32.17896856179488,38.93638699162514,58.89642355925884,12.0,205.08640330907843,0.10883152146322439,True,True,False
701,29.47559771201462,36.013922034626844,58.260073895705425,7.0,206.40848673991195,0.10622009961010626,True,True,False
702,27.91478758837833,38.967114739096246,57.603705816715674,18.0,202.79152243896738,0.06544464217159796,True,False,False
703,29.871211461357944,39.52595880511972,58.64917949400926,10.0,205.06001110049772,0.09091288988147062,True,False,False
704,32.09017931978193,38.096363648436025,58.88266203157332,13.0,197.97432850701398,0.11117876570541341,True,True,False
705,28.04462931150978,37.549685484075525,58.81267366590378,12.0,204.08517648488817,0.09734343514057064,True,False,False
706,28.178113490579285,38.44901546895488,58.74109333071872,16.0,203.80964882498967,0.09056402811119602,True,False,False
707,31.117077853005807,33.591416196308984,58.3607065170225,13.0,206.02006831937888,0.1261184224002685,True,True,False
708,29.55562445372266,38.37281207339683,58.136626874277205,7.0,193.07258259169035,0.08732061010757919,True,False,False
709,31.290383405304446,37.78570266731014,58.82086413452189,10.0,195.8955243041192,0.10761817865496426,True,True,False
710,29.962839679991216,37.91666825150097,58.76322370809913,7.0,202.5949857751738,0.10080588684998626,True,True,False
711,31.386183812686046,39.08984354275869,58.27455045457808,10.0,188.47547357819758,0.09098977028136002,True,False,False
712,27.90343046518133,37.95587294050875,59.11471209459603,16.0,200.82791963520685,0.09417320236039439,True,False,False
713,29.93815820007807,36.39623423425519,58.123567242726196,12.0,202.87863907378465,0.10380255184498244,True,True,False
714,29.527703416483117,37.93348465705083,58.27823831060448,9.0,196.11411868089326,0.09053713443946143,True,False,False
715,27.502077973164806,38.28648113580347,59.393212606170835,7.0,196.47983837029741,0.09265286028839614,True,False,False
716,26.789706823654697,38.39761213735828,59.01429096886695,7.0,193.68591623826563,0.09078441052867692,True,False,False
717,31.268997088427277,38.50864666667647,58.40599534705449,10.0,195.67914067705044,0.0987082838815031,True,False,False
718,29.174471617619847,39.86585924895557,58.73369035482178,7.0,195.5790221726249,0.08460819382563467,True,False,False
719,27.808742697403652,36.719262238723296,58.672396122261915,11.0,194.6031082814115,0.10499474298825706,True,True,False
720,29.63593100889972,38.65383193024597,57.227193067511315,9.0,194.17025412221136,0.07647229726072335,True,False,False
721,32.057380968316295,40.36759010539811,58.15176302526331,10.0,195.82486283413812,0.08602832917013314,True,False,False
722,25.211001460460764,35.8736279758044,58.584576691445356,11.0,195.5659062666303,0.10152084735111866,True,True,False
723,26.748424741756565,38.78828835597829,58.43669426172035,9.0,203.98592307468255,0.08167523493821138,True,False,False
724,27.86325759050452,37.68443512527412,58.743551282415204,10.0,194.7054604092762,0.0960753287410534,True,False,False
725,32.59683301106407,38.050521140462486,59.18974115647396,17.0,197.45344322759786,0.11379970704459808,True,True,False
726,30.20322431900482,37.29384635157456,58.46923210767304,11.0,193.565889160082,0.10319461030914234,True,True,False
727,31.134404751330077,38.44157711961636,58.10617260193857,9.0,193.31365431869605,0.0919522189254025,True,False,False
728,27.279328502617844,41.5029944423059,58.802425829255526,4.0,188.6553088447248,0.07773184829222168,True,False,False
729,27.278634861450115,36.890022989686756,58.4816883332161,12.0,188.990315144771,0.10095752790399659,True,True,False
730,30.36958329414794,37.07814806723871,58.57196824958905,9.0,190.25310900983987,0.1082828562503706,True,True,False
731,29.544964248592436,36.92588003574532,58.50911314042346,4.0,195.62364044533666,0.10598451534124065,True,True,False
732,30.47858164327888,41.51643958323166,59.78091890000549,8.0,199.003822624569,0.09018955051186739,True,False,False
733,28.956698059334524,38.27863137479816,57.54464786950103,19.0,187.36536239982604,0.07337555610950464,True,False,False
734,29.837530771484776,38.980796632147516,58.47583304843368,15.0,192.13131580779446,0.09156173714122562,True,False,False
735,29.544972325524892,38.46246752339726,58.6731554871758,11.0,188.67846374011788,0.09726085934511408,True,False,False
